product_id,total_reviews,avg_star_rating
0374529647,1,5.0
0374701245,1,4.0
0375400125,1,1.0
0375400354,1,5.0
0375400532,1,4.0
0375401377,1,5.0
0375401466,1,4.0
037540175X,1,5.0
0375402179,1,4.0
0375402322,1,5.0
0375403558,1,5.0
0375403728,2,5.0
0375404031,2,3.0
0375404546,1,4.0
037540466X,1,5.0
0375405062,2,4.5
0375405852,1,5.0
0375406107,1,5.0
0375406255,1,5.0
0375406298,1,5.0
0375406778,26,3.77
0375406972,6,4.33
0375407006,1,5.0
0375407219,1,5.0
0375407545,1,5.0
0375407650,1,3.0
0375408479,1,4.0
0375408908,3,4.67
0375408983,2,4.5
0375409009,1,4.0
0375409017,1,1.0
0375409432,1,5.0
0375410309,1,5.0
0375410856,1,4.0
0375410902,1,5.0
0375411089,3,4.33
0375411518,2,5.0
0375411550,1,4.0
0375411585,1,5.0
0375411607,1,5.0
0375411666,1,1.0
0375411887,2,4.5
0375411925,1,5.0
0375411968,1,5.0
0375411976,2,4.0
0375412026,4,4.75
0375412336,1,3.0
0375412425,2,3.5
0375412549,1,4.0
0375412883,3,5.0
0375412913,2,4.5
037541293X,1,3.0
0375413189,2,4.0
0375413375,1,5.0
0375413553,1,3.0
0375413987,1,5.0
0375414002,3,3.33
0375414126,1,4.0
0375414339,7,4.86
0375414398,1,4.0
0375414576,3,3.67
0375414614,1,2.0
0375414657,1,1.0
037541469X,4,5.0
0375415017,1,5.0
0375415033,1,5.0
0375415041,1,5.0
0375415246,1,5.0
0375415319,1,5.0
0375415327,1,4.0
0375415467,1,5.0
0375419918,1,5.0
037542072X,2,5.0
0375420843,3,3.33
0375421033,1,5.0
0375421262,1,5.0
0375421300,1,5.0
037542136X,2,3.5
0375421610,1,5.0
037542167X,1,5.0
0375421882,1,4.0
0375421904,3,4.0
0375422048,1,5.0
0375422188,1,5.0
037542220X,2,4.5
0375422307,1,5.0
0375422382,1,4.0
0375422390,1,4.0
0375422404,3,5.0
0375422439,1,5.0
0375422587,2,4.5
0375422641,1,5.0
0375422692,1,5.0
0375422714,7,4.57
0375422765,3,4.67
0375422811,2,5.0
0375422986,3,2.0
0375422994,1,5.0
0375423044,1,5.0
0375423052,2,4.0
0375423079,4,4.0
0375423125,1,5.0
0375423133,1,4.0
037542315X,1,3.0
0375423214,4,4.75
0375423257,1,5.0
0375423281,1,3.0
0375423362,1,5.0
0375423508,3,4.33
0375423524,3,4.0
0375423559,1,5.0
0375423737,1,5.0
0375431454,1,5.0
0375432329,1,5.0
0375434704,1,5.0
0375435190,1,5.0
0375500324,1,5.0
0375500332,1,3.0
0375500626,1,3.0
0375500944,1,5.0
0375501568,1,5.0
0375501584,1,5.0
0375501843,4,4.0
0375501916,1,4.0
0375502440,1,5.0
0375503587,1,4.0
0375503617,1,5.0
0375503773,1,4.0
0375504176,1,5.0
0375504257,1,5.0
0375504419,1,1.0
0375504494,1,5.0
0375504540,1,5.0
037550477X,2,3.5
0375505075,1,5.0
0375505245,1,5.0
0375505466,1,4.0
0375505490,1,1.0
0375506098,1,5.0
0375506152,2,5.0
0375506187,1,5.0
0375506233,1,5.0
0375506322,1,4.0
0375506500,2,5.0
0375507108,19,4.63
0375507191,1,5.0
0375507256,4,4.75
0375507531,1,5.0
0375507604,1,5.0
0375507612,1,5.0
0375507817,1,5.0
0375507833,2,5.0
037550785X,4,4.5
0375507973,1,3.0
0375508147,1,2.0
037550821X,2,5.0
0375508368,1,1.0
0375508465,3,4.67
0375508473,5,4.0
0375508589,10,4.9
0375508775,2,5.0
0375508791,1,5.0
0375508961,2,4.0
0375509100,1,5.0
0375509127,2,4.0
037550916X,1,5.0
0375700129,1,5.0
0375700137,1,5.0
0375700331,1,5.0
0375700730,1,5.0
0375700994,2,5.0
0375701079,2,5.0
0375701214,1,4.0
0375701303,1,5.0
0375701427,1,4.0
037570146X,1,5.0
0375701478,1,4.0
0375701710,1,4.0
0375702245,1,5.0
0375702482,1,4.0
037570261X,1,1.0
0375702628,1,4.0
0375703233,1,5.0
0375703373,1,5.0
0375703381,1,4.0
0375703713,1,5.0
0375703764,4,4.0
0375703829,1,5.0
0375703934,1,2.0
0375703993,1,4.0
0375704027,1,5.0
037570406X,1,5.0
0375704248,1,2.0
0375704426,1,5.0
0375704434,1,4.0
037570485X,1,5.0
0375705023,1,5.0
0375705090,1,5.0
0375705244,1,4.0
0375705465,1,4.0
0375705511,1,5.0
0375705635,1,3.0
0375705759,1,5.0
0375705767,1,4.0
0375705856,2,5.0
0375706062,2,4.0
0375706135,1,5.0
0375706216,1,5.0
0375706364,2,5.0
0375706410,1,4.0
0375706429,1,2.0
0375706534,1,5.0
0375706860,1,5.0
0375707212,1,5.0
0375707336,1,5.0
0375707409,1,5.0
0375707425,1,5.0
037570759X,1,4.0
0375708111,7,3.43
0375708200,1,5.0
0375708278,1,5.0
0375708308,1,5.0
0375708707,1,4.0
0375708731,2,4.5
037570910X,2,5.0
0375709150,1,2.0
0375710027,1,4.0
0375710477,1,4.0
0375710760,1,5.0
037571300X,1,5.0
0375713247,1,4.0
0375713271,1,5.0
0375713301,1,4.0
0375713425,2,4.0
0375713751,2,4.5
0375714111,1,4.0
0375714340,1,5.0
0375714499,1,4.0
0375714529,1,5.0
0375718982,1,4.0
0375719202,1,4.0
0375719296,1,3.0
0375719350,1,4.0
037571944X,1,1.0
0375720812,1,3.0
0375720952,1,5.0
0375721002,1,2.0
037572107X,2,3.5
0375724389,3,4.33
0375724397,1,4.0
0375724400,1,5.0
0375724508,1,5.0
0375724591,1,5.0
0375724850,1,5.0
0375725024,1,5.0
0375725172,1,5.0
0375725466,1,5.0
0375725601,11,4.45
0375725784,3,3.0
0375725792,1,3.0
0375725806,1,5.0
0375725849,3,3.67
0375725873,1,2.0
0375726276,1,4.0
0375726349,1,5.0
0375726373,1,5.0
0375726403,4,5.0
037572656X,1,5.0
0375726624,1,5.0
0375726799,1,4.0
0375726810,1,3.0
0375727019,1,4.0
0375727051,1,5.0
0375727124,1,5.0
0375727205,2,5.0
0375727361,1,2.0
0375727388,1,2.0
0375727434,1,5.0
0375727752,1,4.0
0375727787,1,5.0
0375751114,1,5.0
0375751432,1,5.0
0375751513,1,4.0
0375752250,3,5.0
0375752285,2,4.0
037575251X,1,5.0
0375753702,1,5.0
0375753834,1,3.0
0375753974,1,2.0
0375754458,1,5.0
0375754784,1,5.0
0375755586,1,5.0
0375756485,1,5.0
0375756566,1,4.0
0375756752,1,5.0
0375757090,1,5.0
0375757309,1,5.0
0375757325,1,5.0
0375757341,1,5.0
0375757449,1,2.0
0375757511,1,4.0
0375757945,1,5.0
0375758070,1,5.0
0375758119,1,5.0
0375758216,1,5.0
0375758259,2,4.5
0375758364,1,5.0
0375758453,1,5.0
0375758550,1,5.0
0375758623,1,1.0
037575864X,1,3.0
0375758771,1,5.0
0375758984,2,4.5
0375759069,1,5.0
0375759174,1,5.0
037575945X,1,4.0
0375759484,1,5.0
0375759816,1,4.0
0375759832,1,5.0
0375759921,1,4.0
0375760008,1,4.0
0375760393,3,5.0
0375760520,1,5.0
0375760881,1,5.0
0375760903,2,4.5
0375760911,2,4.5
0375760946,1,5.0
0375760989,3,5.0
0375761152,1,5.0
0375761284,1,5.0
037576206X,1,5.0
0375762590,1,5.0
0375762639,2,5.0
0375762671,2,4.0
0375763023,1,5.0
0375763244,1,3.0
0375763333,1,4.0
0375763805,1,5.0
0375763910,1,5.0
0375764011,1,2.0
0375764054,1,5.0
0375764089,1,1.0
0375764291,2,3.5
0375764526,1,4.0
0375764623,1,5.0
0375764631,1,5.0
0375764771,1,5.0
0375764836,1,2.0
0375800425,1,5.0
0375801383,1,5.0
0375801537,1,5.0
037580322X,1,5.0
0375803319,2,4.5
0375804137,2,2.5
0375805613,2,4.5
0375806148,1,5.0
0375806350,1,5.0
0375810455,11,4.45
0375810617,2,5.0
037581082X,1,3.0
0375812636,1,5.0
0375813659,2,5.0
0375813926,1,5.0
0375814965,1,1.0
0375815120,2,5.0
0375815260,1,5.0
0375815376,1,5.0
0375821821,1,5.0
037582233X,3,3.33
0375822658,2,3.0
0375822666,1,5.0
0375822704,1,5.0
0375822747,2,5.0
0375823492,1,4.0
0375823522,1,4.0
0375823611,1,3.0
0375824006,1,3.0
0375824294,1,5.0
0375824308,1,4.0
0375824863,1,5.0
0375825037,1,5.0
0375825193,1,4.0
0375825274,1,5.0
0375825444,1,5.0
0375825533,1,5.0
0375825770,1,3.0
0375825819,1,5.0
0375825924,1,5.0
0375826122,1,4.0
0375826211,1,5.0
0375826432,3,5.0
0375826440,1,3.0
0375826688,6,4.0
0375826696,5,4.4
037582670X,26,3.92
0375826904,3,4.67
0375827439,2,5.0
0375827781,1,5.0
0375828052,1,5.0
0375828443,1,1.0
037582877X,1,5.0
0375829555,1,4.0
0375830316,1,5.0
0375830499,2,5.0
0375830715,2,4.5
0375830995,1,5.0
0375831207,1,5.0
0375831231,1,5.0
0375831274,1,4.0
0375831681,1,3.0
037583186X,1,5.0
0375832254,1,4.0
0375832793,2,5.0
0375833072,1,5.0
0375836586,2,5.0
0375910697,1,3.0
0375925333,1,5.0
0376010614,1,4.0
0376011084,1,5.0
0376013761,1,5.0
0376015144,2,5.0
0376017392,1,3.0
0376020466,4,5.0
0376037539,1,3.0
0376037776,1,5.0
0376038756,1,5.0
0376038772,1,5.0
0376061324,1,5.0
037609057X,1,5.0
0380000369,1,2.0
0380001373,1,5.0
0380001381,1,5.0
0380001519,1,5.0
0380002450,1,4.0
0380002930,1,5.0
0380005492,2,5.0
0380012863,2,5.0
0380013924,1,5.0
0380014033,1,5.0
0380015390,2,5.0
0380018179,1,5.0
0380400480,1,4.0
0380433230,1,5.0
0380450623,1,5.0
0380578859,1,4.0
0380579278,1,5.0
0380603926,1,5.0
0380633132,2,4.5
0380652277,1,4.0
0380701022,1,4.0
0380703475,1,5.0
0380703882,1,5.0
0380707527,1,4.0
0380708213,1,3.0
0380709120,1,5.0
0380709538,1,5.0
0380709570,1,5.0
0380710838,1,4.0
0380711117,1,5.0
0380711346,1,5.0
0380713055,3,4.67
0380713608,1,4.0
0380713799,1,3.0
0380713802,1,4.0
0380714000,1,4.0
0380715775,1,4.0
0380717581,1,5.0
0380717638,2,4.5
0380718332,1,5.0
0380718340,1,5.0
0380718758,1,4.0
0380718960,1,2.0
0380719991,1,5.0
0380723336,2,3.5
0380725231,1,5.0
0380725703,1,3.0
0380725711,1,3.0
038072572X,1,5.0
0380726297,1,5.0
0380727501,1,4.0
0380728133,1,5.0
038072846X,1,4.0
0380728524,1,5.0
0380728532,1,5.0
0380728729,2,5.0
0380728818,1,4.0
0380729105,1,5.0
0380729342,1,5.0
0380729687,1,5.0
0380731452,1,5.0
0380731479,1,5.0
0380731509,1,5.0
0380731762,1,5.0
0380731800,1,3.0
0380731851,1,5.0
038073186X,1,5.0
0380731916,1,5.0
0380731959,1,4.0
0380732661,1,4.0
038073267X,1,5.0
0380732696,1,3.0
0380750872,1,4.0
0380751925,2,3.0
0380756072,1,4.0
0380756250,1,4.0
0380756269,1,4.0
0380757354,1,4.0
0380758741,1,5.0
0380758881,1,5.0
0380759632,2,3.5
0380762587,1,4.0
0380764008,1,3.0
0380766485,1,2.0
0380766892,1,5.0
0380769530,1,5.0
038077013X,1,5.0
0380770237,1,4.0
038077030X,1,4.0
0380770563,1,4.0
0380772574,1,3.0
0380773384,4,5.0
0380773406,1,1.0
0380775484,1,5.0
0380775735,1,4.0
0380776162,1,5.0
0380776170,2,3.5
0380777045,1,3.0
0380777398,1,5.0
0380777606,1,5.0
0380778556,2,4.5
0380778874,1,5.0
0380779625,1,5.0
0380780763,1,5.0
0380781956,1,5.0
0380782065,1,4.0
0380782847,1,5.0
0380787458,1,3.0
0380788411,1,5.0
0380788624,1,5.0
0380788683,1,5.0
0380789019,2,5.0
0380789035,1,1.0
0380789884,1,3.0
0380792273,1,2.0
0380795523,1,3.0
0380797038,2,2.5
038079747X,1,5.0
0380797631,2,5.0
0380798360,1,4.0
0380798476,1,2.0
0380798581,1,4.0
0380798654,1,3.0
0380799006,3,4.67
0380799103,1,3.0
0380799154,1,3.0
0380800160,1,5.0
0380802325,2,4.5
0380802600,1,5.0
0380802805,1,4.0
0380803291,1,3.0
0380803941,1,5.0
0380804433,1,4.0
0380804557,1,4.0
038080493X,1,5.0
0380805413,1,5.0
0380805421,1,5.0
0380806347,1,5.0
0380806460,1,4.0
0380807319,1,5.0
0380807343,1,5.0
0380807920,1,2.0
0380807971,1,5.0
038080798X,1,5.0
0380808986,1,5.0
0380809044,1,5.0
0380809052,2,5.0
0380809060,5,4.2
0380809362,2,3.0
0380810336,8,4.5
038081093X,1,5.0
0380811073,1,5.0
0380811960,2,5.0
0380812525,2,4.0
0380812924,1,5.0
0380812975,1,1.0
0380813300,1,4.0
0380813785,1,5.0
0380813793,1,5.0
0380813815,7,5.0
0380814137,1,5.0
0380814676,1,5.0
0380815346,1,3.0
0380815575,2,5.0
0380815923,1,4.0
0380815931,2,3.5
0380816547,1,5.0
0380816857,1,5.0
0380817152,1,5.0
0380817160,1,3.0
0380817209,1,4.0
0380817853,1,5.0
0380817918,1,3.0
0380817926,1,4.0
0380817934,1,3.0
0380818248,1,3.0
0380818477,1,4.0
0380818507,1,5.0
0380818590,1,3.0
0380818604,2,5.0
0380818612,1,4.0
0380818647,1,4.0
0380818884,1,3.0
0380819597,1,5.0
0380819627,1,4.0
0380819635,1,4.0
0380819651,1,4.0
038082020X,1,4.0
0380820218,1,4.0
0380820234,1,4.0
0380820439,1,2.0
038082101X,1,2.0
0380822237,2,4.0
0380822253,1,5.0
0380844001,1,4.0
0380973103,2,5.0
0380973464,1,5.0
0380973510,1,5.0
0380974916,1,4.0
0380976706,1,3.0
0380977427,2,2.0
0380977788,1,5.0
0380978555,1,1.0
0380978938,2,3.0
0380978946,13,3.08
0380979020,2,3.0
0382066421,1,2.0
0383037719,1,5.0
0385006896,1,5.0
0385008619,1,5.0
038500995X,1,5.0
0385015836,1,5.0
0385020767,1,4.0
0385029306,1,4.0
0385030975,1,4.0
0385031386,1,5.0
0385036434,2,4.5
0385038550,2,5.0
0385044518,1,5.0
0385047932,1,5.0
0385051077,1,3.0
0385051085,1,2.0
0385055498,1,3.0
0385058985,1,5.0
0385062133,1,5.0
038506277X,1,5.0
0385062885,1,4.0
0385074131,1,4.0
0385074344,1,3.0
0385076967,1,5.0
0385077254,1,5.0
0385080190,1,5.0
0385093306,1,4.0
0385096356,1,3.0
0385096682,1,5.0
0385113595,1,5.0
0385121229,1,5.0
0385121679,1,5.0
0385122764,1,2.0
0385122772,1,5.0
0385131127,1,5.0
0385135947,1,4.0
0385142633,1,5.0
0385142641,2,4.5
0385147775,1,5.0
0385148070,1,5.0
0385157894,1,5.0
0385159676,1,5.0
0385174934,1,3.0
0385178743,1,4.0
0385179049,1,5.0
0385180802,1,5.0
0385188188,1,4.0
0385189494,1,5.0
0385192509,1,5.0
0385192681,1,4.0
038519577X,1,5.0
0385198671,1,3.0
0385232799,2,4.0
038523869X,1,1.0
0385246366,1,5.0
0385247125,1,4.0
0385247672,1,5.0
0385247745,1,5.0
0385249373,3,4.0
038526349X,1,5.0
0385264666,2,5.0
0385264682,1,4.0
0385264704,1,3.0
0385265204,1,5.0
0385265212,1,4.0
0385266707,1,5.0
0385279213,1,5.0
0385281889,1,4.0
0385285019,2,5.0
0385296940,1,5.0
0385297300,1,5.0
0385302304,2,5.0
0385311575,3,5.0
0385312113,1,5.0
0385312202,1,5.0
038531258X,2,5.0
0385314280,1,4.0
0385314388,3,4.67
0385315147,1,4.0
0385315228,1,5.0
0385315279,2,5.0
0385318219,1,5.0
0385318790,1,5.0
0385318944,1,1.0
038531986X,2,3.0
0385320000,1,3.0
0385321759,1,4.0
0385324162,6,5.0
038533348X,1,4.0
0385333501,1,3.0
0385333781,1,5.0
038533379X,1,4.0
0385334141,1,5.0
0385334206,2,3.5
0385334230,1,5.0
0385334516,1,4.0
0385335156,1,4.0
0385335482,2,4.0
0385335687,1,4.0
0385335814,1,4.0
0385335822,1,5.0
0385335830,1,4.0
0385335970,1,5.0
0385335997,1,5.0
0385336039,1,5.0
0385336373,2,4.5
0385336497,3,5.0
0385336535,3,4.0
0385336608,1,5.0
0385336624,1,5.0
0385336675,2,4.0
0385336683,14,4.57
0385336748,1,5.0
0385336780,1,5.0
0385336810,3,4.33
0385336829,1,4.0
0385337116,6,2.5
0385337140,1,5.0
038533723X,1,4.0
0385337345,1,3.0
0385337418,2,4.5
0385337477,1,3.0
0385337655,1,5.0
0385337957,2,3.5
0385338015,2,5.0
0385338074,2,5.0
0385338082,1,4.0
0385338090,1,4.0
0385338104,1,5.0
0385338112,1,4.0
0385338171,2,4.0
0385338228,1,3.0
0385338252,3,3.33
0385338260,2,1.0
0385338333,1,3.0
0385338465,1,2.0
0385338473,2,4.5
0385338511,1,4.0
0385338597,1,5.0
0385338686,10,4.6
0385338783,1,5.0
0385339143,5,3.4
0385410956,1,5.0
0385411499,1,5.0
0385413726,2,5.0
0385416679,1,5.0
0385418485,1,5.0
0385418493,1,5.0
0385420536,1,5.0
0385421141,1,5.0
0385421311,1,5.0
0385422431,1,5.0
0385423756,1,5.0
0385424302,1,4.0
0385425309,1,5.0
038546777X,1,2.0
0385467974,2,4.0
0385467990,1,2.0
0385468059,1,5.0
0385468431,1,4.0
0385468741,1,5.0
0385468938,1,5.0
0385469624,1,4.0
0385471106,1,5.0
0385473079,1,5.0
0385474210,1,5.0
0385474237,1,3.0
0385474326,1,3.0
0385474547,1,5.0
0385474903,1,3.0
0385475195,1,5.0
0385475772,3,4.0
0385475918,1,5.0
0385476957,1,3.0
0385477317,1,5.0
0385478348,1,5.0
0385479425,1,4.0
0385479549,1,5.0
0385479662,1,3.0
0385479670,2,5.0
0385480016,5,4.6
038548044X,1,5.0
0385481179,1,5.0
0385481861,1,5.0
0385481969,1,3.0
0385482361,1,5.0
038548254X,1,5.0
0385482698,1,5.0
0385483481,2,1.5
0385483627,2,4.5
0385483813,1,5.0
0385484194,1,4.0
0385484488,1,5.0
0385484518,1,5.0
0385484577,1,2.0
0385485107,1,4.0
038548562X,3,5.0
0385486677,1,5.0
0385486804,2,4.5
038548707X,1,4.0
038548755X,1,5.0
0385487622,1,5.0
0385488181,1,3.0
0385488416,2,5.0
0385488963,1,5.0
0385489846,1,5.0
038549064X,1,5.0
0385491034,1,4.0
0385491050,1,4.0
0385491174,1,4.0
0385491670,2,3.0
0385491743,1,4.0
0385492162,1,1.0
0385492243,1,1.0
0385492286,1,3.0
0385492510,3,5.0
0385492715,1,5.0
0385493207,1,3.0
0385493711,1,5.0
0385494149,1,5.0
0385494246,1,2.0
0385494335,1,4.0
0385494602,1,5.0
0385494785,2,5.0
0385495048,3,3.67
0385495323,1,5.0
0385495412,1,4.0
0385495536,2,4.0
0385495641,2,4.5
038549565X,2,3.5
0385495757,2,3.5
0385496095,1,3.0
0385496583,1,5.0
0385496591,3,5.0
0385496826,1,5.0
0385496958,1,4.0
038549730X,2,4.0
038549744X,1,5.0
0385497547,1,5.0
0385497903,1,5.0
0385497911,2,5.0
0385497946,1,1.0
0385497954,1,3.0
0385498187,1,4.0
0385498276,1,5.0
0385498411,1,4.0
0385498802,1,2.0
0385498926,1,5.0
0385499345,1,5.0
0385499817,1,5.0
0385499841,2,5.0
0385500246,1,5.0
0385500696,1,5.0
0385500920,1,5.0
0385500998,4,3.75
0385501137,1,5.0
0385501625,3,3.0
0385501684,2,3.5
0385502486,1,4.0
0385502648,1,5.0
0385502753,2,5.0
0385502982,1,4.0
0385503024,1,4.0
0385503121,2,5.0
0385503245,2,4.5
0385503393,1,5.0
0385503490,1,5.0
0385503792,1,5.0
0385503865,6,4.17
0385503954,2,5.0
0385504209,1,3.0
0385504284,13,4.0
0385504454,1,5.0
0385504462,1,5.0
0385504489,1,4.0
0385504535,3,3.33
0385504543,1,3.0
0385504616,1,4.0
0385505094,1,5.0
0385505663,3,4.0
0385505833,1,5.0
0385506031,3,4.67
0385506708,1,4.0
0385507399,1,2.0
0385507577,1,3.0
0385507615,1,5.0
0385507690,2,3.5
0385507755,1,5.0
0385507941,1,1.0
0385507976,1,4.0
0385508565,1,1.0
0385508581,1,1.0
038550926X,1,5.0
0385509278,1,5.0
0385509286,1,3.0
0385509294,1,5.0
0385509480,6,3.33
0385509537,1,3.0
0385509650,2,3.5
0385509774,2,4.5
0385509863,6,4.17
038550988X,1,5.0
0385510039,1,2.0
0385510187,1,4.0
0385510217,1,5.0
0385510306,1,3.0
0385510349,1,5.0
0385510365,1,5.0
0385510411,2,5.0
0385510438,1,5.0
0385510454,15,3.53
038551073X,5,5.0
0385510748,1,5.0
0385510799,1,5.0
0385510837,1,4.0
0385510926,6,4.83
038551123X,5,3.4
0385511248,2,4.5
038551140X,2,3.5
0385511477,1,5.0
0385511809,14,4.21
0385511868,2,3.5
0385511892,3,5.0
0385511906,1,5.0
0385511922,1,5.0
0385512058,8,3.88
0385512104,1,5.0
0385512171,2,4.0
0385512198,3,2.33
0385512236,7,3.86
0385512317,1,5.0
0385512481,3,4.67
0385512821,1,4.0
0385512864,1,3.0
0385513283,1,4.0
0385513488,1,5.0
0385513518,3,5.0
0385513755,12,4.58
0385513763,1,5.0
0385513771,1,4.0
0385513836,1,4.0
0385514263,1,5.0
038551428X,4,3.75
0385514565,1,5.0
0385514840,1,4.0
0385515316,2,4.5
0385515359,6,4.67
038551624X,1,5.0
0385603428,1,5.0
0385605145,1,4.0
0385606990,1,4.0
0385607776,1,4.0
0385720149,1,4.0
0385720327,1,5.0
0385720386,2,5.0
0385720408,2,4.0
0385720521,1,4.0
0385720807,1,5.0
0385720955,1,1.0
038572098X,1,5.0
0385721412,1,4.0
0385721420,2,2.5
0385721544,1,4.0
038572179X,1,4.0
0385721870,1,5.0
0385722206,2,3.5
0385722222,1,5.0
0385729332,1,5.0
0385729340,3,4.67
0385729359,2,5.0
0385730292,1,4.0
0385730586,4,5.0
0385731051,1,5.0
0385731329,1,5.0
0385731817,1,5.0
0385732325,1,5.0
0385732414,1,5.0
0385732740,1,2.0
0385746474,1,5.0
0385746741,1,5.0
0385746776,1,5.0
0385750293,1,4.0
0385750684,1,4.0
0385750706,1,4.0
0385750722,2,4.0
0385750765,1,4.0
0385750781,2,5.0
0385902336,1,5.0
038700436X,1,5.0
0387004513,1,5.0
0387005927,1,5.0
0387065032,1,5.0
0387201564,1,5.0
0387209751,1,5.0
0387516646,1,4.0
0387901485,1,4.0
0387908390,1,3.0
0387912533,1,5.0
0387916075,1,5.0
0387940014,1,4.0
0387941150,1,5.0
0387943811,1,5.0
0387945199,1,4.0
0387945873,1,5.0
0387946144,1,5.0
0387947914,1,5.0
0387948392,1,5.0
0387948414,1,5.0
0387948600,1,4.0
0387949372,1,4.0
0387950109,1,5.0
038795256X,1,5.0
0387952691,1,5.0
038795273X,2,5.0
0387952772,1,4.0
0387952845,1,3.0
0387952896,1,5.0
0387953647,1,4.0
0387954686,1,5.0
0387954759,1,5.0
0387955011,1,5.0
0387955658,1,3.0
0387955763,1,5.0
0387960481,1,4.0
0387971270,1,5.0
0387972455,1,4.0
0387975861,1,5.0
0387976558,1,2.0
0387977104,1,5.0
038797993X,1,4.0
0387985867,1,4.0
0387986154,1,5.0
0393000257,1,5.0
0393003884,1,4.0
0393005437,1,5.0
0393010872,1,5.0
0393011836,1,5.0
0393019551,2,5.0
0393019624,1,4.0
0393020223,1,4.0
0393020304,2,4.5
0393020398,1,5.0
0393020436,1,5.0
0393023869,1,5.0
0393025187,1,5.0
0393028860,1,4.0
0393033988,1,5.0
0393035158,26,4.12
0393037975,1,4.0
0393038297,1,1.0
0393038572,1,5.0
0393039838,1,4.0
0393041530,1,5.0
0393042065,1,5.0
0393045250,1,5.0
0393046710,1,5.0
0393046869,1,5.0
0393046974,1,5.0
0393047199,1,5.0
0393047601,1,5.0
0393047644,1,5.0
0393047865,1,5.0
0393048004,1,5.0
0393048322,1,4.0
0393049116,2,5.0
0393049167,1,5.0
0393049248,1,3.0
0393049507,1,5.0
039304985X,1,2.0
0393049922,1,5.0
0393050572,11,4.55
0393050823,1,5.0
0393050858,1,5.0
0393050890,5,4.2
0393050939,3,4.67
0393050971,1,5.0
039305103X,1,4.0
0393051358,2,5.0
0393051374,2,5.0
0393051447,1,4.0
0393051552,1,2.0
0393051633,1,5.0
0393051684,1,4.0
0393051692,4,4.5
0393051773,1,5.0
0393052117,1,4.0
0393052133,1,5.0
0393052176,2,5.0
0393052303,4,4.0
0393052338,3,4.0
0393052761,2,4.0
039305280X,1,3.0
0393057488,1,3.0
039305764X,1,5.0
0393057712,1,5.0
0393057755,1,4.0
0393057968,1,5.0
0393058174,4,4.25
0393058271,1,4.0
0393058336,2,5.0
0393058484,1,5.0
0393058522,1,5.0
0393058530,1,4.0
0393058573,1,2.0
0393058611,1,5.0
0393058646,1,1.0
0393058689,1,4.0
0393058697,2,3.0
0393058700,1,1.0
039305876X,1,5.0
0393058832,3,5.0
0393058875,1,5.0
0393059022,4,4.25
0393059030,1,5.0
039305912X,1,5.0
0393059219,1,3.0
0393059243,1,5.0
0393059278,2,5.0
0393059316,1,5.0
0393059332,1,5.0
0393059448,5,4.8
0393059472,1,1.0
0393059677,1,5.0
0393059820,3,4.67
0393059944,1,5.0
039306011X,2,5.0
0393060152,1,4.0
0393060160,1,5.0
0393060195,1,5.0
039306025X,1,4.0
0393060349,8,3.62
0393060454,1,5.0
0393060500,1,5.0
0393060918,5,2.4
0393060985,5,4.8
0393061418,1,5.0
0393063089,1,5.0
0393090094,1,5.0
0393090949,1,5.0
0393091945,1,3.0
0393302199,2,4.5
0393304051,1,4.0
0393305333,1,5.0
0393306763,1,5.0
0393307050,2,4.5
0393307069,1,5.0
0393307158,1,5.0
0393307573,1,5.0
0393308650,1,5.0
0393308804,1,4.0
0393309053,1,5.0
0393309339,1,4.0
0393309649,1,5.0
0393310213,1,5.0
0393310329,1,4.0
0393310353,1,5.0
039331071X,1,5.0
0393310728,4,4.25
0393311333,1,5.0
0393311503,1,5.0
0393312364,1,5.0
0393312402,1,5.0
0393312763,1,5.0
0393313484,1,5.0
0393314251,1,5.0
0393314529,1,5.0
039331457X,1,4.0
0393314693,2,3.5
0393314766,1,5.0
039331524X,2,4.5
0393315444,2,4.5
0393315703,1,5.0
0393316009,1,5.0
0393316041,1,5.0
0393316394,1,5.0
0393316548,1,5.0
039331670X,1,4.0
0393316831,1,5.0
0393316920,1,2.0
0393317188,1,5.0
0393317552,11,4.18
0393317595,1,5.0
0393317943,1,3.0
0393317951,2,2.5
0393318095,1,4.0
0393318346,1,5.0
0393318486,2,4.0
0393318613,1,4.0
039331863X,1,3.0
0393318796,1,5.0
0393318885,1,4.0
0393319164,1,5.0
0393319288,1,2.0
0393319296,2,3.0
0393319857,1,5.0
0393320197,1,4.0
0393320561,1,3.0
0393320944,1,5.0
0393320979,1,5.0
0393321126,1,4.0
0393321282,1,5.0
0393322238,1,5.0
0393322254,1,4.0
0393322564,1,5.0
039332270X,1,5.0
0393322785,1,4.0
0393322920,1,4.0
039332298X,1,3.0
0393323080,1,5.0
0393323145,1,4.0
0393323803,1,3.0
0393323838,1,5.0
0393324141,1,4.0
039332429X,1,5.0
0393324397,2,5.0
0393324680,1,5.0
0393324818,4,5.0
0393324826,6,4.33
0393324869,2,5.0
0393324931,1,5.0
039332494X,1,5.0
0393325105,1,5.0
0393325482,1,3.0
0393325512,2,4.0
0393325547,1,1.0
0393325555,1,5.0
0393325776,1,4.0
0393325814,1,5.0
039332639X,1,5.0
0393326551,1,5.0
0393326586,2,5.0
0393326896,1,5.0
0393327086,1,5.0
039332723X,2,4.0
0393329402,1,4.0
039370095X,1,5.0
